"id"	"名称"	"种类"	"链接"
"3025"	"茶树炭疽病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶树炭疽病.jpg"
"3026"	"茶树紫纹羽病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶树紫纹羽病.jpg"
"3027"	"茶树膏药病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶树膏药病.jpg"
"3028"	"茶树芽枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶树芽枯病.jpg"
"3029"	"茶煤病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶煤病.jpg"
"3030"	"茶白星病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶白星病.jpg"
"3031"	"茶红根腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶红根腐病.jpg"
"3032"	"茶网饼病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶网饼病.jpg"
"3033"	"茶胴枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶胴枯病.jpg"
"3034"	"茶苗白绢病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶苗白绢病.jpg"
"3035"	"茶褐色叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶褐色叶斑病.jpg"
"3036"	"茶赤叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶赤叶斑病.jpg"
"3037"	"茶轮斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶轮斑病.jpg"
"3038"	"茶饼病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茶饼病.jpg"
"3039"	"茼蒿(叶点霉)叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茼蒿(叶点霉)叶斑病.jpg"
"3040"	"茼蒿炭疽病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茼蒿炭疽病.jpg"
"3041"	"茼蒿立枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茼蒿立枯病.jpg"
"3042"	"茼蒿菌核病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/茼蒿菌核病.jpg"
"3043"	"莙荙菜(匐柄霉)叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莙荙菜(匐柄霉)叶斑病.jpg"
"3044"	"莙荙菜根腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莙荙菜根腐病.jpg"
"3045"	"莙荙菜霜霉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莙荙菜霜霉病.jpg"
"3046"	"莙荙菜黑斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莙荙菜黑斑病.jpg"
"3047"	"莙荙菜黑脚病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莙荙菜黑脚病.jpg"
"3048"	"莴苣、莴笋(小核盘菌)软腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莴苣、莴笋(小核盘菌)软腐病.jpg"
"3049"	"莴苣、莴笋白粉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莴苣、莴笋白粉病.jpg"
"3050"	"莴苣、莴笋轮斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莴苣、莴笋轮斑病.jpg"
"3051"	"莴苣、莴笋锈病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莴苣、莴笋锈病.jpg"
"3052"	"莴苣穿孔病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/莴苣穿孔病.jpg"
"3053"	"菜用大豆叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆叶斑病.jpg"
"3054"	"菜用大豆枯萎病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆枯萎病.jpg"
"3055"	"菜用大豆猝倒病和立枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆猝倒病和立枯病.jpg"
"3056"	"菜用大豆疫病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆疫病.jpg"
"3057"	"菜用大豆紫斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆紫斑病.jpg"
"3058"	"菜用大豆耙点病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆耙点病.jpg"
"3059"	"菜用大豆荚枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆荚枯病.jpg"
"3060"	"菜用大豆赤霉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆赤霉病.jpg"
"3061"	"菜用大豆锈病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜用大豆锈病.jpg"
"3062"	"菜豆(玉豆)腐霉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜豆(玉豆)腐霉病.jpg"
"3063"	"菜豆(链格孢)黑斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜豆(链格孢)黑斑病.jpg"
"3064"	"菜豆根霉软腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜豆根霉软腐病.jpg"
"3065"	"菜豆白粉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜豆白粉病.jpg"
"3066"	"菜豆茎基腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜豆茎基腐病.jpg"
"3067"	"菜豆褐斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菜豆褐斑病.jpg"
"3068"	"菠菜叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜叶斑病.jpg"
"3069"	"菠菜叶点病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜叶点病.jpg"
"3070"	"菠菜心腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜心腐病.jpg"
"3071"	"菠菜枯萎病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜枯萎病.jpg"
"3072"	"菠菜株腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜株腐病.jpg"
"3073"	"菠菜污霉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜污霉病.jpg"
"3074"	"菠菜灰霉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜灰霉病.jpg"
"3075"	"菠菜猝倒病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜猝倒病.jpg"
"3076"	"菠菜白锈病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜白锈病.jpg"
"3077"	"菠菜茎枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜茎枯病.jpg"
"3078"	"菠菜黑斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/菠菜黑斑病.jpg"
"3079"	"萝卜拟黑斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/萝卜拟黑斑病.jpg"
"3080"	"萝卜黄叶病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/萝卜黄叶病.jpg"
"3081"	"萝卜黑根病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/萝卜黑根病.jpg"
"3082"	"落葵叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/落葵叶斑病.jpg"
"3083"	"落葵叶点霉紫斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/落葵叶点霉紫斑病.jpg"
"3084"	"落葵圆斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/落葵圆斑病.jpg"
"3085"	"落葵炭疽病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/落葵炭疽病.jpg"
"3086"	"落葵紫斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/落葵紫斑病.jpg"
"3087"	"落葵苗腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/落葵苗腐病.jpg"
"3088"	"落葵茎基腐和茎腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/落葵茎基腐和茎腐病.jpg"
"3089"	"葡萄房枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄房枯病.jpg"
"3090"	"葡萄灰斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄灰斑病.jpg"
"3091"	"葡萄灰霉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄灰霉病.jpg"
"3092"	"葡萄炭疽病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄炭疽病.jpg"
"3093"	"葡萄白粉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄白粉病.jpg"
"3094"	"葡萄白纹羽病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄白纹羽病.jpg"
"3095"	"葡萄白腐病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄白腐病.jpg"
"3096"	"葡萄穗轴褐枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄穗轴褐枯病.jpg"
"3097"	"葡萄蔓枯病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄蔓枯病.jpg"
"3098"	"葡萄褐斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄褐斑病.jpg"
"3099"	"葡萄褐点病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄褐点病.jpg"
"3100"	"葡萄轮斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄轮斑病.jpg"
"3101"	"葡萄霜霉病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄霜霉病.jpg"
"3102"	"葡萄黑痘病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/葡萄黑痘病.jpg"
"3103"	"蓖麻斑点病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/蓖麻斑点病.jpg"
"3104"	"蓖麻黑斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/蓖麻黑斑病.jpg"
"3105"	"蕹菜(帝纹尾孢)叶斑病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/蕹菜(帝纹尾孢)叶斑病.jpg"
"3106"	"蕹菜(旋花白锈菌)白锈病"	"中国经济作物真菌病害数据库"	"agridata/images/中国农业有害生物数据库/中国经济作物真菌病害数据库/蕹菜(旋花白锈菌)白锈病.jpg"
