"id"	"内质评价"	"可溶性糖％"	"品种名称"	"果穗重G"	"特异及用途"	"省"	"学名"	"种类"	"果实成熟期"	"成熟期评价"	"风味"	"原产地"	"外观评价"	"汁液"	"果粒重G"	"色泽"	"果粒重评价"	"属名"	"可溶固形物"	"肉质"	"PH值"	"果穗重评价"	"统一编号"	"译名"	"果形"	"科名"	"可滴定酸％"
"469"	"中"	"15.06"	"晚红蜜"	"145.6"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.17"	"中"	"甜酸"	"苏联"	"中"	"多"	"2.34"	"红紫"	"较小"	"Vitis(葡萄属)"	"17.50"	"软"	"2.97"	"小"	"PTG0355"	"WAN HONG MI"	"圆"	"Vitaceae(葡萄科)"	"0.54"
"470"	"中"	"10.20"	"魏天子"	"227.6"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.10"	"中"	"甜酸"	"法国"	"中"	"多"	"1.72"	"黄绿"	"小"	"Vitis(葡萄属)"	"11.90"	"软"	"2.92"	"小"	"PTG0356"	"WEI TIAN ZI"	"倒卵"	"Vitaceae(葡萄科)"	"0.65"
"471"	"中上"	"13.25"	"沃姆拉"	"394.9"	"鲜食,无核,早熟"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.10"	"中"	"酸甜"	"罗马尼亚"	"中"	"多"	"3.70"	"黄绿"	"中"	"Vitis(葡萄属)"	"16.70"	"软"	"2.82"	"中"	"PTG0357"	"WO MU LA"	"椭圆"	"Vitaceae(葡萄科)"	"0.62"
"472"	"上"	"10.95"	"希姆劳德"	"205.5"	"鲜食,大粒"	"国外"	"--"	"欧美杂种"	"7.14"	"早"	"酸甜"	"美国"	"好"	"较多"	"2.29"	"紫红"	"小"	"Vitis(葡萄属)"	"12.90"	"较软"	"2.99"	"小"	"PTG0358"	"XI MU LAO DE"	"椭圆"	"Vitaceae(葡萄科)"	"0.59"
"473"	"上"	"18.03"	"先锋"	"469.6"	"鲜食,高含糖"	"国外"	"--"	"欧美杂种"	"8.19"	"中"	"甜"	"日本"	"好"	"少"	"9.02"	"紫黑"	"极大"	"Vitis(葡萄属)"	"18.20"	"较脆"	"3.00"	"较大"	"PTG0359"	"XIAN FENG"	"近圆"	"Vitaceae(葡萄科)"	"0.36"
"474"	"中"	"12.20"	"先锋"	"310.0"	"酿酒"	"国外"	"--"	"欧美杂种"	"9.10"	"晚"	"甜酸"	"日本"	"中"	"多"	"12.30"	"黄绿"	"极大"	"Vitis(葡萄属)"	"14.80"	"软"	"2.75"	"较小"	"PTF0359"	"XIAN FENG"	"近圆"	"Vitaceae(葡萄科)"	"0.65"
"475"	"上"	"13.12"	"小白"	"322.2"	"鲜食,无核,早熟"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.17"	"中"	"酸甜"	"法国"	"好"	"多"	"2.65"	"黄白"	"较小"	"Vitis(葡萄属)"	"14.40"	"较脆"	"2.80"	"较小"	"PTG0360"	"XIAO BAI"	"倒卵"	"Vitaceae(葡萄科)"	"0.61"
"476"	"中上"	"14.20"	"依达"	"319.6"	"酿酒,抗性强"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.12"	"中"	"甜酸"	"苏联"	"中"	"多"	"2.55"	"紫红"	"较小"	"Vitis(葡萄属)"	"16.90"	"较软"	"2.93"	"较小"	"PTG0361"	"YI DA"	"椭圆"	"Vitaceae(葡萄科)"	"0.76"
"477"	"中上"	"12.09"	"意大利"	"491.6"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.06"	"晚"	"酸甜"	"意大利"	"好"	"较多"	"6.16"	"黄绿"	"较大"	"Vitis(葡萄属)"	"13.90"	"脆"	"2.91"	"较大"	"PTG0365"	"YI DA LI"	"长椭圆"	"Vitaceae(葡萄科)"	"0.75"
"478"	"上"	"16.92"	"意大利"	"400.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.18"	"晚"	"甜"	"意大利"	"好"	"少"	"7.40"	"黄绿"	"大"	"Vitis(葡萄属)"	"19.00"	"较脆"	"3.30"	"中"	"PTF0365"	"YI DA LI"	"倒卵"	"Vitaceae(葡萄科)"	"0.78"
"479"	"中"	"13.34"	"醉诗仙"	"63.8"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.06"	"晚"	"酸甜"	"法国"	"中"	"较多"	"1.00"	"紫红"	"小"	"Vitis(葡萄属)"	"16.00"	"软"	"3.03"	"极小"	"PTG0369"	"ZUI SHI XIAN"	"椭圆"	"Vitaceae(葡萄科)"	"0.69"
"480"	"上"	"17.03"	"醉诗仙"	"180.0"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.05"	"晚"	"甜"	"法国"	"中"	"多"	"1.85"	"绿"	"小"	"Vitis(葡萄属)"	"20.30"	"软"	"3.88"	"小"	"PTF0369"	"ZUI SHI XIAN"	"近圆"	"Vitaceae(葡萄科)"	"0.61"
"481"	"中上"	"14.85"	"井川1025"	"463.6"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.03"	"晚"	"甜"	"日本"	"较好"	"多"	"7.08"	"紫红"	"大"	"Vitis(葡萄属)"	"16.10"	"软"	"3.50"	"较大"	"PTFX0001"	"JING CHUAN 1025"	"卵圆"	"Vitaceae(葡萄科)"	"0.71"
"482"	"中上"	"16.64"	"尹豆锦"	"295.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"8.26"	"中"	"酸甜"	"日本"	"较好"	"多"	"7.35"	"蓝黑"	"大"	"Vitis(葡萄属)"	"17.60"	"软"	"3.60"	"较小"	"PTFX0005"	"YIN DOU JIN"	"近圆"	"Vitaceae(葡萄科)"	"0.95"
"483"	"下"	"11.86"	"间赖5号"	"436.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.12"	"晚"	"酸"	"日本"	"中"	"多"	"6.47"	"蓝黑"	"较大"	"Vitis(葡萄属)"	"13.80"	"较脆"	"3.18"	"中"	"PTFX0006"	"JIAN LAI 5 HAO"	"近圆"	"Vitaceae(葡萄科)"	"1.09"
"484"	"中上"	"16.80"	"红瑞宝"	"388.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.05"	"晚"	"甜"	"日本"	"较好"	"多"	"7.20"	"紫红"	"大"	"Vitis(葡萄属)"	"18.20"	"软"	"3.56"	"中"	"PTFX0007"	"HONG RUI BAO"	"卵圆"	"Vitaceae(葡萄科)"	"0.74"
"485"	"上"	"18.65"	"井川1050"	"276.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.05"	"晚"	"甜"	"日本"	"较好"	"多"	"6.70"	"红"	"较大"	"Vitis(葡萄属)"	"20.20"	"软"	"3.47"	"较小"	"PTFX0008"	"JING CHUAN 1050"	"卵圆"	"Vitaceae(葡萄科)"	"0.71"
"486"	"中上"	"15.30"	"巴尔巴卢"	"594.3"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.05"	"晚"	"酸甜"	"希腊"	"好"	"多"	"6.04"	"蓝黑"	"较大"	"Vitis(葡萄属)"	"16.60"	"软"	"3.20"	"较大"	"PTFX0009"	"BA ER BA LU"	"椭圆"	"Vitaceae(葡萄科)"	"1.04"
"487"	"中上"	"15.77"	"日206"	"263.3"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.05"	"晚"	"甜"	"日本"	"较好"	"多"	"6.47"	"红紫"	"较大"	"Vitis(葡萄属)"	"17.00"	"较脆"	"3.50"	"较小"	"PTFX0010"	"RI 206"	"椭圆"	"Vitaceae(葡萄科)"	"0.81"
"488"	"中上"	"16.42"	"阿里可克"	"423.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.14"	"晚"	"酸甜"	"苏联"	"好"	"多"	"5.70"	"紫红"	"较大"	"Vitis(葡萄属)"	"17.60"	"软"	"3.51"	"中"	"PTFX0012"	"A LI KE KE"	"椭圆"	"Vitaceae(葡萄科)"	"0.71"
"489"	"下"	"11.67"	"拉客特"	"420.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.08"	"晚"	"酸"	"苏联"	"中"	"少"	"3.10"	"黄绿"	"中"	"Vitis(葡萄属)"	"14.10"	"较脆"	"3.01"	"中"	"PTFX0014"	"LA KE TE"	"近圆"	"Vitaceae(葡萄科)"	"1.61"
"490"	"中"	"15.42"	"龙宝"	"432.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.06"	"晚"	"甜"	"日本"	"较好"	"多"	"7.65"	"紫红"	"大"	"Vitis(葡萄属)"	"16.20"	"软"	"3.28"	"中"	"PTFX0015"	"LONG BAO"	"卵圆"	"Vitaceae(葡萄科)"	"0.56"
"491"	"中上"	"14.38"	"潘若尼亚"	"298.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.26"	"中"	"甜"	"匈牙利"	"好"	"多"	"6.00"	"绿黄"	"较大"	"Vitis(葡萄属)"	"15.80"	"脆"	"3.80"	"较小"	"PTFX0016"	"PAN RUO NI YA"	"椭圆"	"Vitaceae(葡萄科)"	"0.64"
"492"	"中上"	"14.68"	"乍那"	"409.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.26"	"中"	"甜"	"美国"	"较好"	"多"	"7.28"	"紫红"	"大"	"Vitis(葡萄属)"	"16.40"	"脆"	"3.80"	"中"	"PTFX0017"	"ZHA NA"	"近圆"	"Vitaceae(葡萄科)"	"0.74"
"493"	"中"	"16.00"	"苏60-31"	"581.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.07"	"晚"	"酸甜"	"苏联"	"较好"	"多"	"6.39"	"黄绿"	"较大"	"Vitis(葡萄属)"	"17.20"	"软"	"3.29"	"较大"	"PTFX0019"	"SU 60-31"	"椭圆"	"Vitaceae(葡萄科)"	"0.94"
"494"	"上"	"16.83"	"詹娄玫瑰"	"301.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.27"	"中"	"甜"	"匈牙利"	"中"	"少"	"3.47"	"绿黄"	"较小"	"Vitis(葡萄属)"	"17.00"	"脆"	"3.85"	"较小"	"PTFX0020"	"ZHAN LOU MEI GUI"	"近圆"	"Vitaceae(葡萄科)"	"0.47"
"495"	"中"	"15.43"	"表链罗衣尔"	"270.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.07"	"晚"	"酸甜"	"匈牙利"	"较好"	"多"	"6.08"	"蓝黑"	"较小"	"Vitis(葡萄属)"	"16.50"	"较脆"	"3.82"	"较小"	"PTFX0021"	"BIAO LIAN LUO YI ER"	"近圆"	"Vitaceae(葡萄科)"	"0.57"
"496"	"中上"	"14.81"	"瓦沙玫瑰"	"314.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.17"	"晚"	"酸甜"	"意大利"	"中"	"多"	"4.00"	"紫红"	"较小"	"Vitis(葡萄属)"	"16.70"	"较脆"	"3.10"	"较小"	"PTFX0022"	"WA SHA MEI GUI"	"鸡心"	"Vitaceae(葡萄科)"	"1.01"
"497"	"中上"	"15.91"	"罗雅里维尼亚特"	"351.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.19"	"中"	"甜"	"英国"	"中"	"多"	"6.23"	"绿黄"	"中"	"Vitis(葡萄属)"	"17.60"	"脆"	"2.90"	"中"	"PTFX0023"	"LUO YA LI WEI NI YA TE"	"椭圆"	"Vitaceae(葡萄科)"	"1.00"
"498"	"中"	"15.13"	"康拜尔早生"	"185.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"8.17"	"中"	"酸甜"	"美国"	"较好"	"多"	"3.14"	"蓝黑"	"小"	"Vitis(葡萄属)"	"16.80"	"肉囊"	"3.14"	"小"	"PTFX0024"	"KANG BAI ER ZAO SHENG"	"圆"	"Vitaceae(葡萄科)"	"1.17"
"499"	"下"	"12.45"	"华盛顿之女"	"433.5"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.14"	"晚"	"酸甜"	"美国"	"中"	"多"	"4.87"	"蓝黑"	"中"	"Vitis(葡萄属)"	"14.10"	"较脆"	"3.05"	"中"	"PTFX0025"	"HUA SHENG DUN ZHI NU"	"近圆"	"Vitaceae(葡萄科)"	"0.84"
"500"	"中上"	"15.50"	"东京红"	"238.5"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.11"	"晚"	"酸甜"	"日本"	"较好"	"多"	"4.60"	"紫红"	"较小"	"Vitis(葡萄属)"	"17.40"	"软"	"3.47"	"较小"	"PTFX0026"	"DONG JING HONG"	"椭圆"	"Vitaceae(葡萄科)"	"0.76"
"501"	"中上"	"16.65"	"高尾"	"179.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"9.06"	"晚"	"甜"	"日本"	"中"	"多"	"4.80"	"紫黑"	"小"	"Vitis(葡萄属)"	"18.60"	"软"	"3.16"	"小"	"PTFX0027"	"GAO WEI"	"卵圆"	"Vitaceae(葡萄科)"	"1.11"
"502"	"下"	"15.63"	"间赖5号极早"	"109.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"--"	"8.11"	"早"	"甜酸"	"日本"	"中"	"多"	"2.05"	"红"	"小"	"Vitis(葡萄属)"	"18.00"	"软"	"2.87"	"小"	"PTFX0029"	"JIAN LAI 5 HAO JI ZAO"	"近圆"	"Vitaceae(葡萄科)"	"1.45"
"503"	"中"	"12.50"	"恰吾什"	"569.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.11"	"晚"	"淡甜"	"土耳其"	"较好"	"少"	"8.00"	"黄绿"	"较大"	"Vitis(葡萄属)"	"14.00"	"脆"	"3.52"	"较大"	"PTFX0030"	"QIA WU SHI"	"椭圆"	"Vitaceae(葡萄科)"	"0.87"
"504"	"中上"	"15.18"	"日内尔"	"423.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.17"	"晚"	"甜酸"	"苏联"	"较好"	"多"	"2.80"	"紫红"	"--"	"Vitis(葡萄属)"	"16.80"	"脆"	"2.94"	"--"	"PTFX0031"	"RI NEI ER"	"椭圆"	"Vitaceae(葡萄科)"	"1.25"
"505"	"中上"	"14.33"	"古冬卡"	"535.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.12"	"晚"	"甜酸"	"苏联"	"较好"	"多"	"7.20"	"黄绿"	"较大"	"Vitis(葡萄属)"	"16.30"	"脆"	"2.98"	"较大"	"PTFX0032"	"GU DONG KA"	"椭圆"	"Vitaceae(葡萄科)"	"1.17"
"506"	"上"	"15.59"	"阿鲁什丁玫瑰"	"178.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.02"	"晚"	"甜"	"苏联"	"较好"	"多"	"3.58"	"紫黑"	"小"	"Vitis(葡萄属)"	"18.60"	"软"	"3.18"	"小"	"PTFX0033"	"A LU SHI DING MEI GUI"	"椭圆"	"Vitaceae(葡萄科)"	"1.01"
"507"	"中上"	"14.49"	"赛欧特沙斯拉"	"134.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.15"	"晚"	"甜"	"埃及"	"中"	"多"	"4.10"	"紫黑"	"小"	"Vitis(葡萄属)"	"17.40"	"软"	"3.51"	"小"	"PTFX0034"	"SAI OU TE SHA SI LA"	"椭圆"	"Vitaceae(葡萄科)"	"0.80"
"508"	"中上"	"15.00"	"米哈尔"	"197.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.03"	"晚"	"甜"	"匈牙利"	"较好"	"多"	"4.70"	"黄绿"	"小"	"Vitis(葡萄属)"	"19.00"	"软"	"3.37"	"小"	"PTFX0037"	"MI HA ER"	"椭圆"	"Vitaceae(葡萄科)"	"0.86"
"509"	"上"	"16.37"	"芳香拉查基"	"221.5"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.15"	"晚"	"甜"	"保加利亚"	"较好"	"多"	"4.00"	"黄绿"	"小"	"Vitis(葡萄属)"	"19.00"	"软"	"3.48"	"小"	"PTFX0038"	"FANG XIANG LA CHA JI"	"椭圆"	"Vitaceae(葡萄科)"	"0.83"
"510"	"中"	"14.71"	"沃姆拉"	"215.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.15"	"晚"	"淡甜"	"罗马尼亚"	"中"	"多"	"3.95"	"黄绿"	"小"	"Vitis(葡萄属)"	"16.60"	"软"	"3.43"	"小"	"PTFX0039"	"WO MU LA"	"椭圆"	"Vitaceae(葡萄科)"	"0.84"
"511"	"上"	"15.40"	"罗吉玫瑰"	"170.5"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.03"	"晚"	"甜"	"葡萄芽"	"较好"	"少"	"3.60"	"紫红"	"小"	"Vitis(葡萄属)"	"19.20"	"较脆"	"3.20"	"小"	"PTFX0040"	"LUO JI MEI GUI"	"近圆"	"Vitaceae(葡萄科)"	"1.09"
"512"	"中上"	"14.27"	"阿布交西"	"683.0"	"鲜食"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.07"	"晚"	"甜"	"阿富汗"	"好"	"多"	"8.28"	"黄绿"	"大"	"Vitis(葡萄属)"	"16.20"	"脆"	"3.49"	"大"	"PTFX0041"	"A BU JIAO XI"	"椭圆"	"Vitaceae(葡萄科)"	"0.69"
"513"	"中上"	"13.41"	"井川1055"	"378.0"	"鲜食"	"国外"	"Vitis labrusca L.(美洲葡萄)"	"欧美杂种"	"8.25"	"中"	"甜"	"日本"	"好"	"多"	"6.90"	"粉红"	"中"	"Vitis(葡萄属)"	"17.20"	"软"	"3.26"	"中"	"PTFX0043"	"JING CHUAN 1055"	"卵圆"	"Vitaceae(葡萄科)"	"0.99"
"514"	"上"	"19.41"	"瓦特康无核"	"244.0"	"鲜食制干"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.12"	"晚"	"酸甜"	"苏联"	"中"	"多"	"2.50"	"紫红"	"小"	"Vitis(葡萄属)"	"20.00"	"较脆"	"3.75"	"小"	"PTFXW001"	"WA TE KANG WU HE"	"近圆"	"Vitaceae(葡萄科)"	"0.24"
"515"	"上"	"19.42"	"汤姆逊无核"	"272.0"	"鲜食制干高糖"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.03"	"晚"	"甜"	"美国"	"上"	"少"	"1.43"	"绿黄"	"较小"	"Vitis(葡萄属)"	"21.20"	"较脆"	"3.50"	"较小"	"PTFXW002"	"TANG MU XUN WU HE"	"倒卵"	"Vitaceae(葡萄科)"	"0.94"
"516"	"中上"	"15.39"	"艾麦诺"	"320.0"	"鲜食制干"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.20"	"中"	"酸甜"	"美国"	"较好"	"少"	"2.33"	"淡黄绿"	"较小"	"Vitis(葡萄属)"	"18.40"	"脆"	"3.36"	"较小"	"PTFXW003"	"AI MAI NUO"	"椭圆"	"Vitaceae(葡萄科)"	"0.96"
"517"	"中上"	"16.25"	"Emberen"	"222.0"	"鲜食制干"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.25"	"中"	"甜酸"	"美国"	"较好"	"多"	"2.12"	"黄绿"	"小"	"Vitis(葡萄属)"	"19.00"	"脆"	"2.94"	"小"	"PTFXW004"	"Emberen"	"倒卵"	"Vitaceae(葡萄科)"	"1.48"
"518"	"中上"	"16.39"	"底莱特"	"311.0"	"鲜食制干"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.06"	"晚"	"酸甜"	"美国"	"中"	"多"	"4.15"	"绿"	"较小"	"Vitis(葡萄属)"	"18.80"	"较脆"	"3.15"	"较小"	"PTFXW005"	"DI LAI TE"	"椭圆"	"Vitaceae(葡萄科)"	"1.06"
"519"	"中"	"13.72"	"波莱特"	"618.0"	"鲜食制干"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.20"	"中"	"酸甜"	"美国"	"中"	"多"	"4.25"	"绿"	"较大"	"Vitis(葡萄属)"	"15.40"	"较脆"	"3.11"	"较大"	"PTFXW006"	"BO LAI TE"	"卵圆"	"Vitaceae(葡萄科)"	"1.10"
"520"	"中"	"18.51"	"Caltolo"	"157.0"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.13"	"晚"	"酸甜"	"意大利"	"中"	"多"	"2.40"	"蓝黑"	"较小"	"Vitis(葡萄属)"	"20.10"	"软"	"3.36"	"小"	"PTFJ0004"	"Caltolo"	"圆"	"Vitaceae(葡萄科)"	"1.26"
"521"	"中上"	"18.86"	"巴克多"	"267.0"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.07"	"晚"	"酸甜"	"苏联"	"中"	"多"	"2.54"	"黄绿"	"较小"	"Vitis(葡萄属)"	"20.70"	"软"	"3.39"	"较小"	"PTFJ0005"	"BA KE DUO"	"椭圆"	"Vitaceae(葡萄科)"	"0.67"
"522"	"中下"	"16.21"	"白谢希"	"455.0"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.07"	"晚"	"甜酸"	"阿尔巴尼亚"	"中"	"多"	"3.45"	"黄绿"	"中"	"Vitis(葡萄属)"	"17.80"	"软"	"3.12"	"较大"	"PTFJ0006"	"BAI XIE XI"	"近圆"	"Vitaceae(葡萄科)"	"1.18"
"523"	"中"	"18.05"	"马特拉撒"	"174.0"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"8.27"	"中"	"酸甜"	"苏联"	"差"	"多"	"2.08"	"蓝黑"	"小"	"Vitis(葡萄属)"	"19.00"	"软"	"3.37"	"小"	"PTFJ0008"	"MA TE LA SA"	"近圆"	"Vitaceae(葡萄科)"	"0.79"
"524"	"中"	"18.82"	"莱茜"	"139.0"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.07"	"晚"	"甜"	"匈牙利"	"中"	"多"	"1.73"	"黄绿"	"小"	"Vitis(葡萄属)"	"21.20"	"软"	"3.76"	"小"	"PTFJ0009"	"LAI QIAN"	"圆"	"Vitaceae(葡萄科)"	"0.82"
"525"	"中"	"17.10"	"黑汉"	"263.0"	"酿酒"	"国外"	"Vitis vinifera L.(欧洲葡萄)"	"欧亚种"	"9.14"	"晚"	"甜"	"德国"	"较好"	"多"	"3.40"	"蓝黑"	"中"	"Vitis(葡萄属)"	"17.70"	"软"	"3.46"	"较小"	"PTFJ0010"	"HEI HAN"	"近圆"	"Vitaceae(葡萄科)"	"0.50"
