"id"	"蜡质厚薄"	"科名"	"子叶面积"	"钠含量"	"保存编号"	"品种名称"	"叶盖面直径"	"种子产量"	"染色体倍性"	"种子成熟期"	"粒性"	"开花盛期"	"白粉病"	"根头大小"	"省"	"抽苔盛期"	"译名"	"根沟深浅"	"类型"	"当年抽苔率"	"库编号"	"肉质粗细"	"育性"	"蔗糖产量"	"学名"	"统一编号"	"黄花毒病"	"叶柄宽"	"块根深度"	"果盖脱落率"	"处署绿叶"	"种子成熟度"	"叶面形状"	"块根形状"	"幼苗百株重"	"钾含量"	"种子发芽率"	"花粉量"	"叶柄色"	"子叶大小"	"处署枯叶"	"褐斑病"	"属名"	"单粒率"	"结实密度"	"株型"	"苗期生长势"	"保存单位"	"叶色"	"种株株型"	"氮含量"	"叶丛型"	"根腐病"	"备注"	"叶肉厚薄"	"蔗糖含量"	"叶缘形"	"叶形"	"维管束环数"	"根叶比值"	"叶柄长"	"下胚轴色"	"叶面多毛性"	"茎叶产量"	"经济类型"	"种子单粒率"	"块根产量吨"	"块根产量"	"不育率"	"品种来源"	"抽苔率"	"叶数"	"种子千粒重"	"根皮光滑"	"出苗盛期"	"蔗糖产量吨"	"根肉色"
"439"	"--"	"Chenopodiaceae(藜科)"	"--"	"5.614"	"D02043"	"NK212"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"中"	"国外"	"--"	"NK212"	"浅"	"国外"	"0"	"I6A01022"	"粗"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000915"	"--"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"860.00"	"3.510"	"--"	"中"	"--"	"大"	"--"	"S"	"Beta(甜菜属)"	"0"	"18.0"	"--"	"旺"	"中国农科院甜菜所"	"绿"	"单茎"	"1.920"	"直立"	"S"	"--"	"--"	"6.18"	"--"	"舌形"	"6"	"--"	"中"	"绿"	"--"	"--"	"LL"	"--"	"27.46"	"--"	"0"	"日本"	"--"	"38.0"	"24.0"	"光滑"	"--"	"1.69"	"白"
"440"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.600"	"D17048"	"Pms-3-1"	"--"	"--"	"2x"	"--"	"单"	"--"	"--"	"中"	"国外"	"--"	"Pms-3-1"	"浅"	"国外"	"0"	"I6A01023"	"粗"	"不育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000916"	"--"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"900.00"	"5.400"	"--"	"无"	"--"	"中"	"--"	"MR"	"Beta(甜菜属)"	"90"	"19.0"	"--"	"旺"	"中国农科院甜菜所"	"绿"	"多茎"	"1.750"	"直立"	"MR"	"--"	"--"	"17.05"	"--"	"犁铧"	"6"	"--"	"中"	"混"	"--"	"--"	"N"	"--"	"38.22"	"--"	"90"	"波兰"	"--"	"38.0"	"13.0"	"光滑"	"--"	"6.39"	"白"
"441"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.370"	"D02050"	"JV9尖N"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"中"	"国外"	"--"	"JV9 JIAN N"	"深"	"国外"	"0"	"--"	"粗"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000965"	"--"	"中"	"--"	"--"	"--"	"--"	"--"	"楔形"	"830.00"	"3.910"	"--"	"中"	"--"	"大"	"--"	"MR"	"Beta(甜菜属)"	"0"	"17.0"	"--"	"较旺"	"中国农科院甜菜所"	"绿"	"混合"	"2.630"	"斜立"	"MR"	"--"	"--"	"17.80"	"--"	"舌形"	"5"	"--"	"中"	"绿"	"--"	"--"	"EZ"	"--"	"41.83"	"--"	"0"	"日本"	"--"	"33.6"	"27.0"	"较光滑"	"--"	"7.44"	"白"
"442"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.670"	"D02051"	"JV9尖Z"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"中"	"国外"	"--"	"JV9 JIAN Z"	"浅"	"国外"	"0"	"--"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000966"	"--"	"中"	"--"	"--"	"--"	"--"	"--"	"楔形"	"940.00"	"4.120"	"--"	"中"	"--"	"大"	"--"	"MR"	"Beta(甜菜属)"	"0"	"17.0"	"--"	"较旺"	"中国农科院甜菜所"	"绿"	"混合"	"1.890"	"斜立"	"R"	"--"	"--"	"17.20"	"--"	"舌形"	"6"	"--"	"中"	"混"	"--"	"--"	"EZ"	"--"	"48.32"	"--"	"0"	"日本"	"--"	"38.6"	"26.0"	"较光滑"	"--"	"8.31"	"白"
"443"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.820"	"D02052"	"JV11-1ZF4"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"JV11-1ZF4"	"浅"	"国外"	"0"	"--"	"粗"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000967"	"--"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"840.00"	"4.630"	"--"	"中"	"--"	"大"	"--"	"S"	"Beta(甜菜属)"	"0"	"17.0"	"--"	"较旺"	"中国农科院甜菜所"	"绿"	"单茎"	"2.670"	"斜立"	"MR"	"--"	"--"	"17.30"	"--"	"舌形"	"6"	"--"	"中"	"混"	"--"	"--"	"EZ"	"--"	"37.98"	"--"	"0"	"日本"	"--"	"37.3"	"26.0"	"较光滑"	"--"	"6.57"	"白"
"444"	"--"	"Chenopodiaceae(藜科)"	"--"	"6.750"	"D02053"	"JV15"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"JV15"	"深"	"国外"	"0"	"--"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000968"	"--"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"698.00"	"3.489"	"--"	"多"	"--"	"中"	"--"	"HS"	"Beta(甜菜属)"	"0"	"19.0"	"--"	"旺"	"中国农科院甜菜所"	"淡绿"	"单茎"	"0.372"	"直立"	"S"	"--"	"--"	"4.39"	"--"	"犁铧"	"7"	"--"	"中"	"混"	"--"	"--"	"LL"	"--"	"12.84"	"--"	"0"	"日本"	"--"	"46.8"	"24.0"	"较光滑"	"--"	"0.56"	"黄"
"445"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.990"	"D02054"	"JV21N"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"JV21N"	"浅"	"国外"	"0"	"--"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000969"	"--"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"990.00"	"5.855"	"--"	"中"	"--"	"大"	"--"	"MS"	"Beta(甜菜属)"	"0"	"18.0"	"--"	"较旺"	"中国农科院甜菜所"	"绿"	"单茎"	"2.065"	"直立"	"MR"	"--"	"--"	"15.85"	"--"	"舌形"	"6"	"--"	"中"	"混"	"--"	"--"	"N"	"--"	"36.38"	"--"	"0"	"日本"	"--"	"31.3"	"26.0"	"较光滑"	"--"	"5.77"	"淡黄"
"446"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.455"	"D02055"	"JV21Z"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"中"	"国外"	"--"	"JV21Z"	"浅"	"国外"	"0"	"--"	"粗"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000970"	"--"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"570.00"	"5.465"	"--"	"中"	"--"	"中"	"--"	"MR"	"Beta(甜菜属)"	"0"	"18.0"	"--"	"中"	"中国农科院甜菜所"	"绿"	"单茎"	"2.600"	"直立"	"MR"	"--"	"--"	"16.55"	"--"	"犁铧"	"6"	"--"	"中"	"混"	"--"	"--"	"N"	"--"	"38.25"	"--"	"0"	"日本"	"--"	"30.0"	"27.0"	"较光滑"	"--"	"6.33"	"白"
"447"	"--"	"Chenopodiaceae(藜科)"	"--"	"5.830"	"H06005"	"日撒布(H)"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"RI SA BU (H)"	"浅"	"国外"	"0"	"I6A00768"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000979"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"634.00"	"3.410"	"--"	"中"	"--"	"中"	"--"	"MS"	"Beta(甜菜属)"	"0"	"19.7"	"--"	"旺"	"内蒙古农科院"	"淡绿"	"单茎"	"1.920"	"斜立"	"--"	"--"	"--"	"13.10"	"--"	"犁铧"	"7"	"--"	"长"	"绿"	"--"	"--"	"LL"	"--"	"50.73"	"--"	"0"	"日本"	"--"	"48.0"	"29.0"	"不光滑"	"--"	"6.65"	"白"
"448"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.920"	"H02008"	"西德一号"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"XI DE YI HAO"	"深"	"国外"	"1.40"	"--"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT000999"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"1311.00"	"4.960"	"--"	"多"	"--"	"大"	"--"	"S"	"Beta(甜菜属)"	"0"	"18.7"	"--"	"中"	"内蒙古农科院"	"绿"	"多茎"	"2.170"	"直立"	"--"	"--"	"--"	"14.10"	"--"	"犁铧"	"6"	"--"	"长"	"混"	"--"	"--"	"LL"	"--"	"39.76"	"--"	"0"	"德国"	"--"	"37.0"	"26.0"	"光滑"	"--"	"5.61"	"白"
"449"	"--"	"Chenopodiaceae(藜科)"	"--"	"0.930"	"H04015"	"US8222"	"--"	"--"	"2x"	"--"	"多"	"--"	"--"	"大"	"国外"	"--"	"US8222"	"深"	"国外"	"0"	"I6A00794"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001007"	"HR"	"宽"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"697.00"	"4.010"	"--"	"多"	"--"	"大"	"--"	"R"	"Beta(甜菜属)"	"0"	"22.1"	"--"	"弱"	"内蒙古农科院"	"绿"	"多茎"	"0.870"	"直立"	"--"	"--"	"--"	"16.70"	"--"	"犁铧"	"9"	"--"	"中"	"混"	"--"	"--"	"N"	"--"	"46.62"	"--"	"0"	"美国"	"--"	"41.0"	"21.0"	"光滑"	"--"	"7.79"	"白"
"450"	"--"	"Chenopodiaceae(藜科)"	"--"	"0.770"	"X01217"	"Z-8"	"--"	"--"	"2x"	"--"	"多"	"--"	"R"	"小"	"吉林"	"--"	"Z-8"	"中"	"地方"	"0"	"I6A00732"	"中"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001087"	"R"	"中"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"504.00"	"4.850"	"--"	"多"	"--"	"大"	"--"	"HR"	"Beta(甜菜属)"	"0"	"21.2"	"--"	"中"	"新疆石河子甜菜所"	"绿"	"多茎"	"3.710"	"直立"	"--"	"--"	"--"	"20.87"	"--"	"犁铧"	"11"	"--"	"中"	"红"	"--"	"--"	"NZ"	"--"	"34.01"	"--"	"0"	"中国：吉林"	"--"	"26.0"	"25.0"	"较光滑"	"--"	"7.10"	"白"
"451"	"--"	"Chenopodiaceae(藜科)"	"--"	"2.705"	"X05006"	"合成二号(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"MR"	"小"	"国外"	"--"	"HE CHENG ER HAO (X)"	"浅"	"国外"	"0"	"I6A00657"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001143"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"700.00"	"7.625"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"17.2"	"--"	"较旺"	"新疆农科院"	"浓绿"	"多茎"	"6.195"	"斜立"	"--"	"--"	"--"	"16.52"	"--"	"犁铧"	"6"	"--"	"长"	"红"	"--"	"--"	"NE"	"--"	"69.13"	"--"	"0"	"日本"	"--"	"35.0"	"17.0"	"不光滑"	"--"	"11.42"	"淡黄"
"452"	"--"	"Chenopodiaceae(藜科)"	"--"	"3.950"	"X17001"	"西鲜一号(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"中"	"国外"	"--"	"XI XIAN YI HAO (X)"	"浅"	"国外"	"0"	"--"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001144"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"1600.00"	"10.950"	"--"	"少"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"17.3"	"--"	"旺"	"新疆农科院"	"绿"	"多茎"	"7.020"	"斜立"	"--"	"--"	"--"	"13.40"	"--"	"犁铧"	"5"	"--"	"长"	"红"	"--"	"--"	"LL"	"--"	"48.86"	"--"	"0"	"朝鲜"	"--"	"37.0"	"8.0"	"光滑"	"--"	"6.55"	"白"
"453"	"--"	"Chenopodiaceae(藜科)"	"--"	"3.060"	"X17002"	"西鲜二号(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"中"	"国外"	"--"	"XI XIAN ER HAO (X)"	"浅"	"国外"	"0"	"I6A00757"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001145"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"1400.00"	"10.470"	"--"	"少"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"17.8"	"--"	"旺"	"新疆农科院"	"绿"	"多茎"	"4.750"	"斜立"	"--"	"--"	"--"	"13.93"	"--"	"犁铧"	"6"	"--"	"长"	"红"	"--"	"--"	"E"	"--"	"74.29"	"--"	"0"	"朝鲜"	"--"	"46.0"	"15.0"	"光滑"	"--"	"10.35"	"白"
"454"	"--"	"Chenopodiaceae(藜科)"	"--"	"4.740"	"X04038"	"美国杂交种"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"中"	"国外"	"--"	"MEI GUO ZA JIAO ZHONG"	"浅"	"国外"	"0"	"I6A00758"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001146"	"MR"	"中"	"--"	"--"	"--"	"--"	"--"	"圆球"	"1000.00"	"10.470"	"--"	"少"	"--"	"中"	"--"	"--"	"Beta(甜菜属)"	"0"	"18.2"	"--"	"旺"	"新疆农科院"	"浅红"	"混合"	"6.800"	"斜立"	"--"	"--"	"--"	"10.83"	"--"	"犁铧"	"6"	"--"	"中"	"红"	"--"	"--"	"LL"	"--"	"33.43"	"--"	"0"	"美国"	"--"	"36.2"	"15.0"	"光滑"	"--"	"3.62"	"深红"
"455"	"--"	"Chenopodiaceae(藜科)"	"--"	"4.100"	"X04029"	"84109-00"	"--"	"--"	"2x"	"--"	"单"	"--"	"S"	"中"	"国外"	"--"	"84109-00"	"深"	"国外"	"0"	"I6A00759"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001147"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"1600.00"	"8.060"	"--"	"中"	"--"	"小"	"--"	"--"	"Beta(甜菜属)"	"90"	"20.0"	"--"	"旺"	"新疆农科院"	"淡绿"	"混合"	"6.020"	"直立"	"--"	"--"	"--"	"15.13"	"--"	"犁铧"	"5"	"--"	"长"	"红"	"--"	"--"	"N"	"--"	"57.72"	"--"	"0"	"美国"	"--"	"37.0"	"11.0"	"较光滑"	"--"	"8.73"	"白"
"456"	"--"	"Chenopodiaceae(藜科)"	"--"	"6.350"	"X14003"	"S Beta T33/4453(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"大"	"国外"	"--"	"S Beta T33/4453(X)"	"浅"	"国外"	"0"	"I6A00658"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001148"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"1900.00"	"11.290"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"20.6"	"--"	"旺"	"新疆农科院"	"绿"	"多茎"	"4.870"	"斜立"	"--"	"--"	"--"	"12.83"	"--"	"犁铧"	"6"	"--"	"长"	"红"	"--"	"--"	"E"	"--"	"78.86"	"--"	"0"	"英国"	"--"	"40.0"	"15.0"	"光滑"	"--"	"10.12"	"淡黄"
"457"	"--"	"Chenopodiaceae(藜科)"	"--"	"5.470"	"X06005"	"Beta242/53"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"中"	"国外"	"--"	"Beta242/53"	"浅"	"国外"	"0"	"--"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001149"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"1200.00"	"10.010"	"--"	"中"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"21.4"	"--"	"旺"	"新疆农科院"	"绿"	"单茎"	"4.440"	"斜立"	"--"	"--"	"--"	"14.55"	"--"	"犁铧"	"6"	"--"	"长"	"红"	"--"	"--"	"N"	"--"	"56.86"	"--"	"0"	"匈牙利"	"--"	"28.0"	"27.0"	"较光滑"	"--"	"8.27"	"白"
"458"	"--"	"Chenopodiaceae(藜科)"	"--"	"3.480"	"X06006"	"Beta 242/53/27"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"中"	"国外"	"--"	"Beta 242/53/27"	"浅"	"国外"	"0"	"I6A00760"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001150"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"1800.00"	"9.020"	"--"	"中"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"17.4"	"--"	"旺"	"新疆农科院"	"绿"	"单茎"	"5.090"	"斜立"	"--"	"--"	"--"	"16.13"	"--"	"犁铧"	"5"	"--"	"长"	"红"	"--"	"--"	"N"	"--"	"52.00"	"--"	"0"	"匈牙利"	"--"	"33.6"	"23.0"	"较光滑"	"--"	"8.39"	"白"
"459"	"--"	"Chenopodiaceae(藜科)"	"--"	"3.850"	"X03001"	"Ajanasz-Aji(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"大"	"国外"	"--"	"Ajanasz-Aji(X)"	"深"	"国外"	"0"	"I6A00659"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001151"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"460.00"	"5.470"	"--"	"中"	"--"	"小"	"--"	"--"	"Beta(甜菜属)"	"0"	"18.4"	"--"	"旺"	"新疆农科院"	"绿"	"混合"	"4.550"	"斜立"	"--"	"--"	"--"	"16.40"	"--"	"犁铧"	"7"	"--"	"中"	"混"	"--"	"--"	"N"	"--"	"52.79"	"--"	"0"	"波兰"	"--"	"30.8"	"16.0"	"光滑"	"--"	"8.66"	"白"
"460"	"--"	"Chenopodiaceae(藜科)"	"--"	"2.750"	"X03005"	"Udycz-B(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"中"	"国外"	"--"	"Udycz-B(X)"	"深"	"国外"	"0"	"I6A00660"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001152"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"2010.00"	"8.740"	"--"	"中"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"18.6"	"--"	"旺"	"新疆农科院"	"淡绿"	"混合"	"7.020"	"斜立"	"--"	"--"	"--"	"15.45"	"--"	"犁铧"	"6"	"--"	"长"	"红"	"--"	"--"	"N"	"--"	"60.29"	"--"	"0"	"波兰"	"--"	"41.0"	"12.0"	"较光滑"	"--"	"9.31"	"白"
"461"	"--"	"Chenopodiaceae(藜科)"	"--"	"3.390"	"X03009"	"Buszczynski-P(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"小"	"国外"	"--"	"Buszczynski-P(X)"	"浅"	"国外"	"0"	"I6A00661"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001153"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"楔形"	"520.00"	"5.580"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"17.8"	"--"	"旺"	"新疆农科院"	"绿"	"多茎"	"5.070"	"斜立"	"--"	"--"	"--"	"16.18"	"--"	"犁铧"	"7"	"--"	"中"	"混"	"--"	"--"	"LL"	"--"	"30.51"	"--"	"0"	"波兰"	"--"	"21.0"	"16.0"	"光滑"	"--"	"4.93"	"白"
"462"	"--"	"Chenopodiaceae(藜科)"	"--"	"4.520"	"X03010"	"Buszczynski-NP(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"小"	"国外"	"--"	"Buszczynski-NP(X)"	"浅"	"国外"	"0"	"I6A00662"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001154"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"楔形"	"380.00"	"8.280"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"16.8"	"--"	"较弱"	"新疆农科院"	"绿"	"混合"	"6.950"	"斜立"	"--"	"--"	"--"	"16.30"	"--"	"犁铧"	"7"	"--"	"中"	"混"	"--"	"--"	"N"	"--"	"61.01"	"--"	"0"	"波兰"	"--"	"22.4"	"20.0"	"光滑"	"--"	"9.95"	"白"
"463"	"--"	"Chenopodiaceae(藜科)"	"--"	"5.655"	"X03023"	"P51(X)"	"--"	"--"	"4x"	"--"	"多"	"--"	"S"	"小"	"国外"	"--"	"P51(X)"	"浅"	"国外"	"0"	"I6A00663"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001155"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"520.00"	"7.860"	"--"	"中"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"16.4"	"--"	"旺"	"新疆农科院"	"浓绿"	"混合"	"6.910"	"斜立"	"--"	"--"	"--"	"15.55"	"--"	"犁铧"	"6"	"--"	"短"	"红"	"--"	"--"	"N"	"--"	"52.42"	"--"	"0"	"波兰"	"--"	"38.0"	"25.0"	"较光滑"	"--"	"8.15"	"白"
"464"	"--"	"Chenopodiaceae(藜科)"	"--"	"4.750"	"X03015"	"ROG.C"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"小"	"国外"	"--"	"ROG.C"	"浅"	"国外"	"0"	"I6A00664"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001156"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"420.00"	"6.390"	"--"	"中"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"18.8"	"--"	"旺"	"新疆农科院"	"绿"	"混合"	"6.650"	"斜立"	"--"	"--"	"--"	"15.34"	"--"	"犁铧"	"7"	"--"	"长"	"黄绿"	"--"	"--"	"N"	"--"	"62.19"	"--"	"0"	"波兰"	"--"	"36.2"	"17.0"	"较光滑"	"--"	"9.54"	"白"
"465"	"--"	"Chenopodiaceae(藜科)"	"--"	"4.230"	"X03016"	"ROG.P"	"--"	"--"	"2x"	"--"	"多"	"--"	"MR"	"大"	"国外"	"--"	"ROG.P"	"浅"	"国外"	"0"	"I6A00665"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001157"	"MR"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"490.00"	"7.250"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"20.0"	"--"	"旺"	"新疆农科院"	"绿"	"多茎"	"5.450"	"斜立"	"--"	"--"	"--"	"19.53"	"--"	"犁铧"	"8"	"--"	"长"	"黄绿"	"--"	"--"	"EZ"	"--"	"82.77"	"--"	"0"	"波兰"	"--"	"34.2"	"19.0"	"较光滑"	"--"	"16.16"	"白"
"466"	"--"	"Chenopodiaceae(藜科)"	"--"	"2.670"	"X02007"	"Ивановская1745(X)"	"--"	"--"	"2x"	"--"	"多"	"--"	"S"	"中"	"国外"	"--"	"Ивановская1745(X)"	"深"	"国外"	"0"	"I6A00666"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001158"	"MS"	"宽"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"1700.00"	"9.700"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"0"	"20.2"	"--"	"旺"	"新疆农科院"	"绿"	"多茎"	"5.440"	"斜立"	"--"	"--"	"--"	"16.25"	"--"	"犁铧"	"7"	"--"	"中"	"黄"	"--"	"--"	"N"	"--"	"59.43"	"--"	"0"	"前苏联"	"--"	"32.4"	"10.0"	"较光滑"	"--"	"9.66"	"白"
"467"	"--"	"Chenopodiaceae(藜科)"	"--"	"1.910"	"X02016"	"Рамонская925"	"--"	"--"	"2x"	"--"	"多"	"--"	"MR"	"小"	"国外"	"--"	"Рамонская925"	"深"	"国外"	"0"	"I6A00667"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001159"	"MR"	"中"	"--"	"--"	"--"	"--"	"--"	"纺锤"	"1360.00"	"8.070"	"--"	"多"	"--"	"中"	"--"	"--"	"Beta(甜菜属)"	"0"	"18.4"	"--"	"旺"	"新疆农科院"	"绿"	"多茎"	"6.140"	"斜立"	"--"	"--"	"--"	"16.63"	"--"	"犁铧"	"5"	"--"	"中"	"黄"	"--"	"--"	"LL"	"--"	"39.72"	"--"	"0"	"前苏联"	"--"	"37.2"	"13.0"	"较光滑"	"--"	"6.61"	"白"
"468"	"--"	"Chenopodiaceae(藜科)"	"--"	"5.610"	"X02027"	"Белонерков"	"--"	"--"	"2x"	"--"	"单"	"--"	"MR"	"大"	"国外"	"--"	"Белонерков"	"深"	"国外"	"0"	"I6A00668"	"粗"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001160"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"600.00"	"5.900"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"90"	"20.8"	"--"	"较旺"	"新疆农科院"	"绿"	"多茎"	"6.680"	"斜立"	"--"	"--"	"--"	"12.20"	"--"	"犁铧"	"6"	"--"	"中"	"混"	"--"	"--"	"LL"	"--"	"50.99"	"--"	"0"	"前苏联"	"--"	"29.3"	"7.0"	"光滑"	"--"	"6.22"	"淡黄"
"469"	"--"	"Chenopodiaceae(藜科)"	"--"	"4.700"	"X02028"	"苏联单粒种"	"--"	"--"	"2x"	"--"	"单"	"--"	"MR"	"大"	"国外"	"--"	"SU LIAN DAN LI ZHONG"	"浅"	"国外"	"0"	"I6A00669"	"细"	"可育"	"--"	"Beta vulgaris L.(甜菜)"	"ZT001161"	"MS"	"中"	"--"	"--"	"--"	"--"	"--"	"圆锥"	"1333.00"	"6.150"	"--"	"多"	"--"	"大"	"--"	"--"	"Beta(甜菜属)"	"90"	"18.4"	"--"	"中"	"新疆农科院"	"绿"	"多茎"	"4.160"	"斜立"	"--"	"--"	"--"	"13.80"	"--"	"犁铧"	"7"	"--"	"中"	"红"	"--"	"--"	"LL"	"--"	"52.99"	"--"	"0"	"前苏联"	"--"	"20.8"	"10.0"	"光滑"	"--"	"7.31"	"淡黄"
